psi_token,phone,email,credit_score,annual_income,debt_to_income_ratio,credit_history_months,num_credit_cards,mortgage_balance,savings_balance,num_late_payments_12m,credit_utilization,age,avg_monthly_balance,num_transactions_3m,overdraft_count_12m,loan_approval_rate,default_label
2e071ea877ad3d00a752bfd5cf2c29aa3bd0c17cb2a2b97d43b5caf79dfcc2f1,13277492501,user3995_525@163.com,615,46740,0.39332409409911595,37,2,134488.7427903492,13276.982337348003,1,0.13180510486162034,39,4542.1142334706,52,0,0.6552084531938218,0
9507d622225d9a61e6cb3c1b10f3fc4fbfc41b9cb14b44690d93f9708975c08e,13635624906,user3996_348@outlook.com,849,33559,0.5246217916194007,43,3,195500.32416911004,24865.492841168656,0,0.35740948173681275,33,2815.854225320636,37,0,0.6289459548130317,1
5f0f3ba2a9c5c433960bc085dd17f4014a2c55ba9be655d55bbb0709807f226d,13652261542,user3997_165@outlook.com,597,71192,0.07076217505030984,80,4,56742.42031610073,13168.515985545346,2,0.6262943480490666,51,2057.1958446570384,43,1,0.7394958395866291,0
d058c9290003ae4a6538057c19f7e6a73309efe61d84ad10000d556cf44b918c,13446497890,user3998_889@163.com,661,28483,0.26282741744140925,66,2,74873.90654722639,56835.64095390732,1,0.37136984571653747,39,2869.905860891418,37,1,0.38168347990424717,0
12f2bb0c0b642de37827b7a2d85b0c295363ce36ee0934f92b30ef242ef7cbd4,13349336856,user3999_694@qq.com,670,58793,0.18825721621892158,4,1,367391.0777934689,12821.208148277548,2,0.4868933227184953,22,2143.933363664888,35,0,0.5602870171032921,0
8a8d0054e286f31b2c3b8a463c68fcd09b1aa70d3a14efbb8f139359d6d6dff2,13995661557,user4000_356@qq.com,510,56478,0.020017942204401333,33,4,487331.78634793503,5003.184156757187,0,0.5824306595202023,54,16639.185062183813,43,1,0.8643749569850664,0
cadcfa1504600f367dedecf75d63c1ff490d6bed43968de31a13221f6cfae502,13823606420,user4001_176@163.com,626,32491,0.6675313765280949,32,2,201970.02422147035,7136.932841260626,1,0.6635838674590349,36,4551.629603148694,49,0,0.821465688438043,0
609431d558bd1d3b7083956f5e3971b9515dbc24161e732cfb12d8e94d1d3cd3,13995036848,user4002_166@163.com,628,48161,0.11838498247288268,13,2,207600.15808804517,15644.983762711543,0,0.12308361804099292,63,16520.516158985145,48,2,0.6315233954842181,1
87b0a67ffdf11218fdb0e0c44080f167efdc317e97517dc45a9a196afe829fe2,13164934877,user4003_334@gmail.com,815,20000,0.2239691027526692,7,2,177821.8692498972,38134.62083818213,0,0.19437626201817654,34,18243.479461645456,47,0,0.6968779798027002,0
6f2fb8ddb1f3caf30a99cee220143c05217345feba96811071f89da463364a0a,13424312775,user4004_394@sina.com,673,106218,0.13523791330037616,8,5,132722.42028186793,50891.715997540945,1,0.3623694676605205,28,25921.29466622561,40,1,0.8955159313412884,0
9db083ae00aa88ce31a2311a5386f4cc7e4e48965c14dbe78aa04f9080555be3,13053857351,user4005_967@163.com,604,23471,0.1708738358234255,7,0,135609.24567582272,5123.098507557351,0,0.39808829605917406,34,1086.3596267850462,42,0,0.6793985034444266,1
90b90614f2c8f9b4d6c38803790c4f0ec943d5e6555b60342c79f957a758e523,13554659411,user4006_330@163.com,632,31487,0.4819901051168096,59,2,497816.4011469953,86.94871941995083,0,0.17008097525029903,36,6736.601101794394,52,1,0.48671700551114766,0
811ba77a8be5e1fe8341314d75e42a61d9f4d3de4e908a0f9d64925b82ab8096,13233027285,user4007_168@qq.com,641,20000,0.23257968389493802,5,0,208492.0697184537,50892.08838307412,0,0.37782756739266277,34,1108.3530779358675,48,1,0.792000668376863,0
e50ab49978767d5a3e06489e6e5480e25e37be9793eb749cf284dd3400b45a75,13647263042,user4008_950@gmail.com,645,20000,0.48659232590580753,11,1,159780.09234645584,6475.631309397642,1,0.08142148669316034,30,44547.11559903194,49,0,0.5259120663296495,1
f186b7ceff11c0360701595a2724bf4dd241753e1d04ea76d10a2a4050eef515,13339988971,user4009_949@163.com,761,135243,0.2935148637463313,8,0,31435.95781130577,43101.970030011464,0,0.14160469017618496,32,9963.058832227107,56,0,0.5437563481495101,0
01bc896a4146b665ea8ca564e36297b35885bc53151891d3dd02fa3a7e326ce1,13528803560,user4010_459@qq.com,767,40550,0.10725314036054737,44,3,566322.3810571161,20004.277497273473,0,0.6888059282329536,57,2797.9970008390897,44,0,0.8687185208504088,1
062d8bd000f938b2fc4ee4f4e059d250978621aa05e0c29062d14de37026450c,13054765489,user4011_149@sina.com,531,28640,0.48798093531134346,6,3,110187.0823284206,12942.7123696288,1,0.1325309742890543,34,3366.8805962292004,36,0,0.6618885313569688,1
aff60936be391e0c6a242a536c6148bc4a98003eef972cdfccff19970b1b7c44,13097367855,user4012_333@163.com,778,28513,0.711034159865524,0,1,431594.3637091264,3967.7749735696566,2,0.25798306790733966,63,13456.444437735838,49,0,0.5371576239460653,0
850361472ff34b7b7764a55a6d52b92e45b92a061b38f8cdb3552c51099aac05,13945052084,user4013_652@qq.com,740,36373,0.3902029761128923,16,2,187532.63883242352,27871.368912826307,1,0.4079297165354906,50,3158.8615677294565,44,0,0.5386001386619002,1
4c04558474847f25fa5c2f702d58ab02213dff9b9af560ca5523e12eb6172aa1,13164733245,user4014_898@sina.com,643,64729,0.5402490095350256,13,1,6135.930849663621,42615.340625065975,3,0.44049696540532796,37,964.2812009168836,46,1,0.835021548657554,0
fc8499177a4a3da67c51537fe3b4a99309b2475f9416fb87823f646c04f6ee86,13585389091,user4015_818@gmail.com,473,42407,0.10357203079020788,18,6,116152.1211169974,15455.358362831268,2,0.3365149789594464,45,8430.65005528806,51,2,0.9198849527301306,0
4371b05c71a886f688546222e6ad1e74d53a441250750a9ecf1b1e641d144f4b,13177949804,user4016_798@gmail.com,675,43137,0.15935877335240223,50,2,334793.99919459544,14780.805505657665,2,0.6190838045647955,31,21579.44986446119,52,0,0.6333588446707873,0
0661eaa670f8d7f684ab5719714ce3f34941158fb11ab75e03513f843f5ba6ce,13718051920,user4017_974@outlook.com,607,20000,0.196530617354234,0,3,7975.41886240715,35190.92244009933,0,0.06290866741960252,50,4501.84608500988,38,0,0.846361695603579,1
2aff6c8a10f40c8483266211c0f4b01f081d209946707d7a0d99ca7d139d8d8b,13924438048,user4018_495@163.com,716,28708,0.044967841003737484,1,2,302303.9628415571,17334.610868322645,0,0.4308959815433145,53,12090.352782096115,45,0,0.8170896768975484,0
79e1d7aec1ed61c7f3a8a498c48c35ab0528fa80c21212fd04eb01da04036d05,13472125687,user4019_290@outlook.com,727,41159,0.09802533641940862,10,1,142551.32826900305,38499.263725805555,0,0.35360455457439016,45,2416.7261578648527,33,0,0.29479328945129135,0
57737f6a4e36a45072e81a191c1b1bd246e4aeaccb1f82592bf927a0020902cd,13419133780,user4020_489@outlook.com,808,35420,0.5653894504539188,79,4,6832.3571083735005,1390.8945671700872,0,0.14244757960691817,31,5716.195501471426,57,1,0.36205558442132657,1
68f53ea6875c636cb2292b3cdb358285315de6e72963833e3131cdd2766071f3,13159874625,user4021_146@gmail.com,522,26037,0.435901048367185,6,3,70164.52040227206,48733.257791815406,2,0.5085087554444131,45,5540.420108559979,47,0,0.4111710313704338,1
82210a67f3f0faae490daf09a74a80233c5546c477054e2afd72a6c08cc3bd52,13937799530,user4022_464@gmail.com,850,24197,0.41291248872002506,209,1,4595.263995953995,7597.67957477151,0,0.47233408240540553,29,3228.094519085957,41,0,0.8102108281265009,0
1621c8775bbaf57b25ba29ddaa0875c0e3fe2dbf98b459f28d191f87b6e8fb31,13318981102,user4023_911@outlook.com,757,51454,0.4868697487479326,58,7,257.66584240913846,4633.992887481697,1,0.10092976867335039,21,1582.1438015188505,41,1,0.40438761200887485,0
f08e25ee3534413b298c4944bd6199de4b2ac1108fe895d2da6ef7081df15da9,13730327172,user4024_610@163.com,735,52478,0.20407081636595686,21,0,340119.08121436095,820.6611969807235,1,0.3722954226973967,41,2047.5897942876388,40,0,0.15305010853853812,0
4769683ba1bdc6cd254c9e68fdd06520a9d0e78f8d60dc5f102813291389f9ec,13214349246,user4025_391@sina.com,850,80139,0.07399185896238512,49,1,207093.55101187076,44905.198582324774,2,0.6299339940213875,18,2159.8052132547414,39,1,0.660271068804393,0
996a1d63c9716b9f0572ffbf9c57e9ed7665fa476d1ed80ba30f7b851c837497,13874615083,user4026_976@outlook.com,688,42473,0.06040786609380199,26,1,51262.04001250375,1549.951527699723,0,0.6440899077494192,33,2831.3459380772356,45,0,0.6040039164044269,0
fce2042e50cdb6a299b762889e4623964446634b6094978b414806db9220eb38,13065282263,user4027_931@sina.com,774,20000,0.2571914558335837,30,1,18106.750021254356,77212.86996383882,0,0.22898446571580133,42,4170.921094972357,48,2,0.6539712619890116,0
d39ec014c2096c3d3610f1ae152c35fec010ee10d5075c1d814e36d5d35e2ed8,13882802093,user4028_838@sina.com,670,239577,0.28308899822723765,31,2,8395.51340414723,20801.153310367186,0,0.2414346067283023,56,5845.149541146391,53,1,0.960738299082505,0
485e942c453b8942b6663e59fdca069f3eb2c8f0af45b6d961276d10e254ee4d,13712323101,user4029_356@outlook.com,750,36060,0.2640941593360543,37,1,373739.5422925046,29989.8256499183,0,0.5840745870151995,30,5834.214303660455,49,1,0.6212497527161239,0
ce232838b0fff495d167ba48beb74087740489f5c89a5dbab84b88a5efb4dbc7,13989262929,user4030_762@gmail.com,789,26159,0.09334541668974868,2,1,147347.29437106874,32302.840659435667,1,0.9037203867494594,25,4345.747286736161,38,1,0.3869551760354491,0
d948c3e45c42b60c4cdb3686d7585b6a2e2d5e0117cbb53c06b3f2d2f70b570f,13095994340,user4031_768@163.com,777,34664,0.20958714908608084,34,5,26252.84265622687,8656.961124374531,1,0.572343441579324,47,5002.940251369605,41,0,0.5388779883280131,1
6aca3674d0758b476a93b2edf4643a7426cac966d566d2227ab027bc779cefcc,13959374597,user4032_454@outlook.com,468,26452,0.26005493487743125,45,2,171602.0080612671,41056.56333489671,2,0.39715509331332866,40,1758.2156606882045,34,0,0.38553510493070325,1
a7665b4701d24eab797b66f666e7e27b7021b18307e5e839bdf29d1d05c9cc2d,13175448572,user4033_195@gmail.com,600,20000,0.17317772799688674,13,3,1020606.0954484025,73080.9539429675,1,0.6153641084870463,38,6180.808147465796,39,0,0.4205388974209695,1
3bc2a515d574eae9a0ae52e1ae67d162d50c95aa6cd1cebf59558d5645446049,13919742689,user4034_675@qq.com,790,59375,0.07069129621698092,138,1,232694.75312119402,11544.978839759639,0,0.49878734527674173,20,750.5168308328343,42,1,0.6520141197083815,0
a4d833a4166ee189e88b47848045a829ac41065913a7641032be245832c95866,13899179353,user4035_716@163.com,709,32246,0.23836580745154531,5,0,88732.78456192728,45098.23923125079,0,0.14926400279967988,51,1460.098912776871,51,1,0.6951565355183116,0
eff47b431273c81d8167dd62adcbbccafcbdd805235958846b958b9cb06d7194,13238976668,user4036_181@sina.com,644,33807,0.17965935281214293,86,5,252443.83480016544,36964.60734583091,2,0.7498071854019992,18,1410.0988881233416,37,0,0.6204593802028655,0
056ddcbf58a746e6cf87dbb2efc2c8f94e5e6c26e5dd6484fd896238f7d016ed,13335424205,user4037_698@163.com,710,20000,0.19836686492952887,40,3,204566.47932933504,22265.3231713177,0,0.45861373599280275,40,2476.8521080659666,49,0,0.7442809993238768,1
a93fb1b2a3fc256e4e6635f670f2e7a861dd9e7d5c0efb2c7b96dd86168a7bf9,13783841877,user4038_167@sina.com,517,30297,0.1767973318977815,39,5,13924.765675683166,11456.460989841014,0,0.6561756987018545,52,6954.164005951897,48,0,0.5193623155013762,0
f627a60996c3bea040f59056908966576cd8f86fa950250865b4141557e6e176,13680076262,user4039_445@163.com,744,20000,0.18040287545288802,75,4,389939.83626605297,13411.505589223552,2,0.6504894201980829,39,6059.128355791684,48,0,0.7940726629732227,1
480a12bc4fa996c0b3ff4d2f74c5aacd9eee461541bae57cc445af0d0c7b0506,13838264052,user4040_766@163.com,694,23909,0.41131462217571535,64,6,323258.3329001801,9190.093990980848,1,0.5761248916436426,35,6821.799956181698,48,0,0.5985583129392652,1
d69a7b5a277b4aa0927e3038052bf889bfabc3c217da2d0d9003468d871d05b4,13913836884,user4041_888@outlook.com,660,43871,0.6862672883412573,15,0,133944.5612372511,13889.930364269698,0,0.8730280863828247,25,12974.408839654994,41,1,0.786835049717533,0
9764682547d5ef355d9096656c61e920f4e4c01ea8e1647c2d3de47de08b8b29,13762484429,user4042_797@outlook.com,628,22229,0.37607449260828923,43,3,106436.98081782846,114213.52821042652,0,0.24653690088938493,31,6103.653987506624,40,0,0.5553450807625558,1
74cd10c47cdcf4d8b8718495c61cb44b3a5faa3b8dde38b403c2110300824297,13842918173,user4043_850@sina.com,677,24824,0.3576425176686405,1,4,38765.36699411316,11290.924134659683,1,0.07654739362569632,64,1468.0048672236226,43,0,0.5995761868267012,0
0a94c6ede1b057acad84c46c38e505860fbf8a15ecd33c372d681193224159c3,13967049203,user4044_697@gmail.com,617,39232,0.23753286387518072,22,1,269779.45096289983,27378.688960888747,2,0.3038578127556426,31,5093.617917183535,37,0,0.9541143018706612,1
a63218a6d7ad54cff469c3a4082083883d5c72ccc356046f84a809e017d5ae3c,13327392525,user4045_169@sina.com,611,24216,0.5764415181691834,99,2,84815.08456825944,9627.096842495956,1,0.21644947890187954,43,1604.1484204174792,44,1,0.5142643363493586,0
f1d7fb097c8f5340521d49bfe3da82ef188fd54aeb32d41e8a9e3e47a307ea8b,13841235724,user4046_358@163.com,850,20000,0.14228512126471035,11,3,129877.67901885555,15714.32911172742,0,0.8088028575140941,27,3288.9515550526266,43,0,0.17421748544581517,0
d6b145df6afba9d80604d66b191863bc3fa7a56ae67332cf63a786bd6c1a7930,13797675954,user4047_844@sina.com,459,20000,0.14919944510683456,1,1,27965.248099169978,2187.3054529257756,0,0.0301431526164442,34,7923.02861254251,36,0,0.5459628244341053,0
ff825ede8227d1649125a3a815bc4d017042fb94f94913fce89b59db6ef9564c,13155766076,user4048_100@sina.com,462,47536,0.4816664373855741,31,0,36085.95202326632,36017.099092165074,0,0.44188357081430363,18,4012.9931068422443,64,0,0.7749758344864404,0
619c540fdcd20b07a8e094b4a4add212fdafd46eb6c583cabaa9800902580707,13019416050,user4049_736@163.com,743,24023,0.4591139263649224,15,3,631982.6365243592,27045.682248456204,0,0.43139474548526524,37,10629.07624539816,53,0,0.6803051463796229,0
28229651a7e783e5e2519e3ce0dd81975f402f31b847d81937093089b8de28f4,13798191376,user4050_914@163.com,503,20000,0.5567836229380533,17,1,102182.78253051192,10673.02910084812,1,0.21392944357561772,33,4964.235692146699,39,1,0.8471601552554138,1
0402f54a3e496477e4100dd094a3b7a5fa574cf774252453c5faf79818f70e06,13770666575,user4051_334@sina.com,409,98373,0.29871813714462403,31,3,253713.46452697192,18602.838586931917,0,0.539770485705071,54,798.6238892526688,43,0,0.1754661837531684,0
c83d1fdee35f0e2d22ce28f206228569afa301c6d3f2951a79d490a23d281fc7,13988118343,user4052_151@qq.com,771,47592,0.13249736916033253,34,1,265555.48221603734,51436.49031461511,0,0.7820667702704794,27,3060.4171525211873,49,1,0.33902237928269313,0
51edf29bb92d24f02f8cdaa4bb3a7c985681eb964b4d97d0eb3a36d83c7260ce,13647969823,user4053_937@qq.com,801,20000,0.19674989935422124,20,2,598581.466986576,1136.2524960973283,0,0.5903687253024412,32,10534.345281711261,56,0,0.8985094494381767,1
039318a47cdea0c2cbe0f712524a2fab69d3747a59d139141d68b3bdf0471aba,13032643047,user4054_635@outlook.com,493,20666,0.08495544842273282,25,1,610336.7500039551,66558.94100594771,0,0.20803033644383517,48,8500.006920616817,44,0,0.3429825119417883,1
817ed3b345a797bee1e0c5f7b160b9622e690ccc8480168c58bfc3223917e703,13078818378,user4055_125@sina.com,434,83878,0.46516520596302613,179,1,91584.5789460295,15909.702388890917,0,0.08420175864221846,37,1358.3988364024913,50,0,0.7847728784313853,0
757f18485800aab5b4d4fd074a34e7667c0dbb7974d5a4e5bc3a08671eb804ff,13240732025,user4056_249@sina.com,503,31560,0.24582161775928388,113,1,450324.0660574402,49091.36228476717,1,0.11922943494809894,36,2828.7972014931765,38,1,0.75321668071007,0
dbc1a89813f82f0823504b9ca89761b256240732a982adba0605a90b7c4fa677,13046215563,user4057_169@qq.com,566,25985,0.36062118601384663,44,1,68226.92362526015,49419.04183901965,0,0.5748071233833015,35,6298.855832020952,53,0,0.390435339448624,1
93cec3c700b04dba7f9e90fefa0e0622aa7b4db70daebb9674458949431d26a8,13343234358,user4058_391@163.com,850,66206,0.4346409582892907,6,2,140335.9901926821,1512.660572614516,1,0.2646471965429238,26,2626.446209872629,49,0,0.3297867389276765,0
930ce01ffc0753acdc356320401907db523a836b9440927fcf817ee8b80e9912,13497774345,user4059_882@qq.com,598,31753,0.3429326533858189,16,4,258653.62054721874,38035.054536403564,0,0.5782559553409685,32,3271.6445113411414,55,0,0.8761519918659956,0
1a51c60b7f3e46a1707e3dcf96e3d4f18a477490d33dae6bbe575afb8e96d3e4,13051009551,user4060_697@sina.com,749,97123,0.12385161746411628,77,4,367639.3401327942,33000.25156470665,0,0.13636823666435077,38,6625.134506347218,53,1,0.6715043607615166,0
4db7a1d6f92cfbf29f4d1a89a728d0f649ce95fde9b3f887e2b0a285266f4c2c,13056583812,user4061_144@163.com,736,26103,0.19654673725507635,19,2,111299.95763212901,1103.8537864325097,2,0.12491616465823471,24,44319.96640454059,50,0,0.6140366099784409,0
4dc890f8352041140fd27ffc14e686327a32a13b3c768f8e8fd150a0942c4d3c,13578043768,user4062_693@qq.com,808,23010,0.04703634316852569,111,1,81156.5069249618,70560.39114119015,2,0.39599200994063455,25,7129.373666237636,55,1,0.5178869134566434,0
1ad1b68e89ca1eb04ca32d3a93d1b74fd9da0967a323687402984877e8f146b8,13329261856,user4063_968@gmail.com,574,36800,0.0625638110945656,24,5,195578.94565951338,25165.524532200012,1,0.46516083411332887,52,11291.491807332492,49,0,0.4194420543494143,1
865c9a49852d691c0c3fe0657bbe95583614db7ed639996afdeb7efa1ad795ec,13852741606,user4064_771@sina.com,648,78569,0.23744572486258136,71,1,91300.93419018218,4584.072728628198,1,0.3046593935589769,44,1695.2531168188755,49,0,0.43053370881149006,0
e37b701063e2966759d0ed7548258a8a6148b78c450419595d4b2a54bc09df14,13067343873,user4065_697@gmail.com,623,44338,0.3207861412109366,1,3,167120.4683240871,3283.9779678932787,0,0.06647049199128773,41,1103.3409304171862,39,2,0.9647000618538445,0
89e64d463047d8b8db4b84a371f928d5f697e536aab8ba0dd206cde3ff87ff50,13473229807,user4066_776@163.com,714,39451,0.5421649796261441,20,1,244613.7181388115,20636.86772998542,0,0.7233919670030325,31,1718.983439137389,40,0,0.9381391620196684,1
c0b9fb5107de47cf19eaf6388a83f3fed06375e2a521fdd39359d945d8d35806,13942055407,user4067_835@qq.com,795,20000,0.31172130792109554,43,2,275947.77347933786,1515.9006970164276,0,0.8164429993062589,40,3981.559333038341,39,1,0.7709369570004999,1
23eb8d32a0e1297ae5e8cd8f0f996cc66e415279555d9fb73bdd2a986e7a5390,13297164173,user4068_549@163.com,850,20000,0.3659103378726083,71,1,44017.610221925046,4490.421287430251,2,0.18929453676095442,18,6452.432827607639,44,0,0.8467287116153878,1
c4814bed1ac800943ec8359ee75a6e3ec1c881a93e945d312d09dc6077771471,13743385557,user4069_464@sina.com,603,78638,0.07422408166972544,33,3,127105.02177852215,74131.14636501414,0,0.5921490444074838,23,8747.70105715426,35,0,0.5340914305708537,0
374063cfcfa4188e9a379c6ed345795fc371dcb4632ca6915d43bec190cc04fc,13255642014,user4070_680@163.com,666,85534,0.4442552815696548,6,0,3802.9425742260914,34136.9002389879,1,0.38941945181670246,45,14323.0119635497,52,0,0.49068416437047696,0
190225b778d113ce9fcc4b95f65ae61c593ea22dcf21b3af9a4485d49acc0ca0,13738523608,user4071_349@163.com,754,83356,0.22528021301440446,78,1,239742.21540094726,23764.881018306354,1,0.1571072256091832,29,22228.770364589203,50,0,0.8598808171396116,0
f1e69b048d09d9f81e934260623272e9faaa056547d2a0a1081d93a1093e7358,13397789392,user4072_553@163.com,723,68380,0.3175927870683544,30,5,20046.02515376217,5855.732569884679,1,0.32637342379078044,35,405.1231452661217,44,0,0.7718774852953396,0
a244e3f81902c02a2ec6808ec715d497f9d5a9d0aba757ad00032cfc43c28b10,13993029100,user4073_963@sina.com,850,51907,0.48203259167145124,4,1,307989.48119456944,6164.009020513979,0,0.7592460474576985,42,1514.4842894400792,43,0,0.8393628581926073,0
19c5bfe837a0ead04079983af2bd557337e1b4c42fe4d2071824f40201fc4d98,13015549298,user4074_364@163.com,637,51275,0.3010263699254801,22,2,78335.97907107217,14757.064033044246,0,0.5931179925556878,28,36172.01298104268,53,1,0.7875827188776316,0
eb0dab16f462f49857f1449bd94017f0d1707600f35fd26cc261bae5190a4db6,13632264293,user4075_469@outlook.com,602,40411,0.23092974053064447,43,3,27456.562635154463,35066.10902762601,0,0.18768562180625128,30,7471.900840222713,38,0,0.8109860191756816,0
852627e661e40e4fe48bca73a175e20f5086e0766af7231661cb6b2d0edd6c71,13311664624,user4076_399@outlook.com,815,56934,0.3934040457595196,21,1,238309.2621173428,98.43363155315949,1,0.18126636123613293,33,4323.68028670625,43,0,0.6138108409190403,0
c0c7d8db42d4e7db780792d45c8c6a8446ae417d6e9b315d763352fd20e8975a,13237749760,user4077_314@sina.com,686,35124,0.3934234888147753,73,5,33525.23987962688,1132.133580751491,1,0.3322264028643974,39,339.0178032359576,54,0,0.5460578668826392,0
c3d921b70148a9f8b944c7cf11a969823743b667ca7cc7b34ed1df38ab161fc8,13254648741,user4078_193@outlook.com,714,56807,0.11707391642629603,19,5,75233.97106966296,51026.995464267275,1,0.710123619698506,18,1038.567188980973,56,0,0.5625057759968389,0
7d3cb930416f0edf53c06b52eab46643db3c44122b9327ddcc97facba9d97421,13790208288,user4079_149@gmail.com,641,75663,0.27589238818629563,31,0,125509.75063047715,42059.04492239039,1,0.48098571968680276,41,14209.758925402017,38,0,0.667173037715487,0
72fd60918047bdd91d996cd8c7be0b780b954a1b3a123662770e3595ee083c83,13344504395,user4080_428@163.com,761,20000,0.28453778032781657,8,2,66950.08240316465,29659.966129418586,2,0.6497973227569352,37,2801.3955100348708,41,1,0.2932036856056218,0
329e966716259c700c85c16f8a35ef63ce65d08902353ee4deaac38afb894d7f,13628611109,user4081_248@qq.com,546,87295,0.4237965978597667,25,2,29590.07688700084,17305.29104226441,1,0.22106785894444797,39,9449.51508695776,53,0,0.47846722346569787,0
c7fcca409cbe9839a34454cf82fc709f679b58d56d6ba49c9fecafa46b9e87d0,13198906529,user4082_228@sina.com,595,34674,0.25050495534131967,9,1,78155.0816817317,3920.052481442042,0,0.17889696280768763,29,3039.424432771558,47,0,0.9788795008042233,1
70e9bd8e82e16e9e32956320587d08724f85a6a02b0ab1ec28de1f02c199bec2,13496163494,user4083_167@163.com,332,116606,0.18619613017319447,9,2,23365.563488530068,2696.1230726216004,1,0.12069701964096674,37,67394.72755230892,42,1,0.8205612356062116,0
0f9cd7766951a582e4240a494293137a3744d35f3cea4d16eba4f004ac6cd7b3,13467592527,user4084_420@sina.com,574,100345,0.251342514392543,11,4,190493.10156245454,58946.18990778744,0,0.7581372195047283,49,4661.628078199459,38,0,0.7082241249630364,0
5d42da9e752fc806c8136a52cfaa07dbca69581ed4abbaa88ee023314a1f35ad,13118486958,user4085_469@outlook.com,761,20000,0.12653280556849203,1,4,28221.66511039348,12052.789469593206,1,0.4039530521357823,46,822.2758146976269,40,0,0.6085345305981293,1
ff9896af05bceb490fc461c6a54cfab6ff2203e1cedcd5e71cbc02c3fbb475c2,13345292918,user4086_676@163.com,655,36333,0.04365357044237175,6,2,98777.8195110256,29745.388758968627,1,0.08714679536455457,52,9862.3652291585,42,1,0.12320153441254181,1
811b5254a61476cf4f4cdda3305f41ff420ddadaaa86689c86bab5ffbaa56486,13099817306,user4087_431@sina.com,539,20000,0.29527290099163805,19,2,123276.08839262805,15229.255507175929,1,0.2996232845717536,27,5376.570439820315,33,0,0.80275782185502,1
edf37e4d885a5f06abb015bdd17da34bee5f545e6f9a934589a27165c76c0dcb,13353507501,user4088_543@qq.com,821,26665,0.22591236206460563,5,2,435245.9871233627,32819.49239743836,2,0.5380702121038214,46,2328.344714991119,32,0,0.7299919153357028,0
cd08f5560155af9f192371f7e34bceb84c4cd236d5e73d086e84dd4e125e0ce3,13019906290,user4089_229@outlook.com,666,48271,0.2776957300724882,5,3,12223.545782014782,5370.360914872382,0,0.4136632825940756,30,6251.93259153211,42,0,0.3711715538736001,0
4d7142e2803bd91eb68a6657051b172e1e9ec2e7a63946e18b2dfe8b6c8b001b,13082478202,user4090_663@qq.com,850,71507,0.34361608568038193,123,1,399867.78127086995,16568.74345420156,0,0.7190380767735424,18,17244.56742969895,35,0,0.38313737561419337,0
a20e916ba6d03a0ba05be8c2b37bcddb14925794ca6029795e34fc50e9e3a3d1,13438877681,user4091_324@outlook.com,752,38383,0.32831758437828557,20,2,35021.959908194476,11824.856538350394,2,0.5931264608155739,49,3687.04265853005,60,1,0.3440001178249973,1
480b6c6e5fd2a412b82d9d7fdc7a2775d75ee34f3124f106647509ef0c36b278,13989721094,user4092_324@gmail.com,672,51751,0.4699925791241551,18,5,275767.545863862,7027.716468096711,1,0.23166840292440846,47,1562.4354005794248,41,0,0.2373715554999167,0
8360899f5d3b209f9d093537f80bac4a3d45328decdbb955b72c1ddb3a22c7d5,13436925161,user4093_496@163.com,850,20703,0.24615793615366782,11,2,14228.259447171322,22764.622143092038,1,0.3551960903812,55,6299.752238614984,44,0,0.7800259649217812,1
848ca39a55a8dd53d5f53b9fbdfa76ba68d0f3d2dad8b0a1e9fb5f789832ce13,13980537714,user4094_795@163.com,605,35767,0.5212592464854751,25,4,672474.4431563346,19249.263674276583,0,0.19751829499865162,20,2274.6422644096665,41,1,0.30892987853233683,1
6bee8a678205170eb92ce6d1ee1fc4d3fd87f1ecc7c6ca25316464763ee2b3aa,13390038691,user4095_558@sina.com,518,22649,0.4043281264355449,32,1,247252.3482827719,17114.164006231716,0,0.5022557825573406,39,7282.013784023587,54,0,0.6295214243959378,1
cd7e852a6af0a10857a7235dcb4bd0f96a4724b75654cb3747b8bb7f4647ec31,13812012498,user4096_617@163.com,841,45526,0.2232345330065768,19,2,9752.971436414504,22357.28363886223,0,0.2603425338981069,35,22480.40187540078,49,1,0.44019354270672106,0
57abd62b0207d9168f10961ce07571f38e7f625a769db2c0d9a17b1f10bbcf17,13588606408,user4097_632@sina.com,722,110390,0.3641269930071102,18,3,36140.965974671504,3844.2495889059214,2,0.48051817496383736,51,1248.0493401988579,38,0,0.5633189579501182,1
1cc7dccabcedfaaefaa831d4a0154a271bf3d61c52e6738d9107c4eee30d9c12,13563636887,user4098_711@163.com,817,34698,0.17222575787084474,43,5,119291.934543264,11572.655257880793,0,0.4643550292163677,21,536.3409915124249,40,0,0.49381174424319013,1
85ae6e8552146e65013df03bb05eeccbe252b7958bc36e6cfe50f8de2e41c51e,13562935051,user4099_633@outlook.com,755,20000,0.3722785800736121,107,1,111215.80387077911,9814.003665084138,0,0.24801309356237086,34,76964.92288705769,39,0,0.3359942321612624,0
d334cdf8eb05d0db92729d915ec5022e819d0d8abdb3f8ed56a12056003c7e6a,13336982041,user4100_633@qq.com,847,42489,0.19985205151813332,75,3,148841.86412957037,36652.431353738815,1,0.8565938232888627,39,5764.665387509936,49,0,0.5564071668177726,0
9ac55548864609899c6a5242ee396366e3687e5e16144229141b7c7c54c5f71b,13543528455,user4101_754@outlook.com,588,63853,0.3529397090326179,4,4,93405.17441460221,909.4449003987029,3,0.684537758662545,46,1101.2927109095176,28,0,0.5431582464775624,0
